wikidata_uri,codistat,lat,lon
http://www.wikidata.org/entity/Q268429,008018,44.007952777,7.975469444
http://www.wikidata.org/entity/Q268525,008019,43.971158333,7.993275
http://www.wikidata.org/entity/Q268548,008020,43.967808333,7.983375
http://www.wikidata.org/entity/Q268558,008021,43.851433333,7.930547222
http://www.wikidata.org/entity/Q268571,008022,43.879305555,7.95125
http://www.wikidata.org/entity/Q268742,008023,44.075655555,7.831158333
http://www.wikidata.org/entity/Q268753,008024,43.854575,7.940761111
http://www.wikidata.org/entity/Q268773,008025,43.948630555,8.042252777
http://www.wikidata.org/entity/Q268902,008026,43.924041666,8.06695
http://www.wikidata.org/entity/Q268955,008027,43.909930555,8.082025
http://www.wikidata.org/entity/Q121523,008028,43.93095,8.068691666
http://www.wikidata.org/entity/Q268995,008029,43.847977777,7.623816666
http://www.wikidata.org/entity/Q269013,008030,43.906888888,7.951608333
http://www.wikidata.org/entity/Q13318,008031,43.886466666,8.029652777
http://www.wikidata.org/entity/Q269038,008032,43.879444444,7.638897222
http://www.wikidata.org/entity/Q269134,008033,43.967708333,7.962811111
http://www.wikidata.org/entity/Q269219,008034,44.07635,7.805691666
http://www.wikidata.org/entity/Q269280,008035,43.990313888,7.774641666
http://www.wikidata.org/entity/Q269426,008037,44.066647222,7.817783333
http://www.wikidata.org/entity/Q269440,008038,43.879727777,7.515558333
http://www.wikidata.org/entity/Q269458,008039,43.800588888,7.717694444
http://www.wikidata.org/entity/Q269476,008040,43.866930555,7.67435
http://www.wikidata.org/entity/Q269489,008041,43.889813888,7.903283333
http://www.wikidata.org/entity/Q269503,008042,44.048,7.916
http://www.wikidata.org/entity/Q269516,008043,43.932538888,7.66375
http://www.wikidata.org/entity/Q269534,008044,43.853325,7.888636111
http://www.wikidata.org/entity/Q269562,008045,43.940280555,8.0123
http://www.wikidata.org/entity/Q269319,008046,44.069894444,7.869408333
http://www.wikidata.org/entity/Q269688,008047,43.923816666,7.909297222
http://www.wikidata.org/entity/Q269695,008048,44.059419444,8.014611111
http://www.wikidata.org/entity/Q269700,008049,44.021425,7.871445
http://www.wikidata.org/entity/Q269704,008050,43.837477777,7.881880555
http://www.wikidata.org/entity/Q269717,008051,43.889997222,7.600202777
http://www.wikidata.org/entity/Q269733,008052,43.927822222,8.102238888
http://www.wikidata.org/entity/Q248807,008053,43.818594444,7.649652777
http://www.wikidata.org/entity/Q269777,008054,43.853375,7.963805555
http://www.wikidata.org/entity/Q33962,008055,43.8175,7.775
http://www.wikidata.org/entity/Q269788,008056,43.837233333,7.899311111
http://www.wikidata.org/entity/Q269808,008057,43.826044444,7.693838888
http://www.wikidata.org/entity/Q269816,008058,43.828394444,7.655425
http://www.wikidata.org/entity/Q269827,008060,43.852902777,7.898102777
http://www.wikidata.org/entity/Q269831,008061,43.992444444,7.766361111
http://www.wikidata.org/entity/Q269885,008062,43.814011111,7.666594444
http://www.wikidata.org/entity/Q269892,008063,43.793091666,7.643872222
http://www.wikidata.org/entity/Q269897,008064,43.933230555,7.954341666
http://www.wikidata.org/entity/Q191759,008065,43.790277777,7.608333333
http://www.wikidata.org/entity/Q269910,008066,44.046316666,7.962063888
http://www.wikidata.org/entity/Q269914,008067,43.967108333,8.091508333
http://www.wikidata.org/entity/Q25688672,008068,43.92777778,7.84444444
http://www.wikidata.org/entity/Q270482,009001,44.007916666,8.173044444
http://www.wikidata.org/entity/Q241298,009002,44.049113888,8.213016666
http://www.wikidata.org/entity/Q270497,009003,44.3272793,8.5031016
http://www.wikidata.org/entity/Q270492,009004,44.339502777,8.510133333
http://www.wikidata.org/entity/Q270504,009005,44.3362,8.344
http://www.wikidata.org/entity/Q270508,009006,43.958555555,8.139458333
http://www.wikidata.org/entity/Q270518,009008,44.12513,8.1715202
http://www.wikidata.org/entity/Q270527,009009,44.192088888,8.129141666
http://www.wikidata.org/entity/Q270531,009010,44.248666666,8.44365
http://www.wikidata.org/entity/Q270536,009011,44.134427777,8.221280555
http://www.wikidata.org/entity/Q270542,009012,44.109052777,8.241358333
http://www.wikidata.org/entity/Q270548,009013,44.160002777,8.304633333
http://www.wikidata.org/entity/Q270554,009014,44.278825,8.233361111
http://www.wikidata.org/entity/Q270564,009015,44.397891666,8.277788888
http://www.wikidata.org/entity/Q270570,009016,44.205094444,8.294411111
http://www.wikidata.org/entity/Q270578,009017,44.235275,8.115402777
http://www.wikidata.org/entity/Q270582,009018,44.357894444,8.290625
http://www.wikidata.org/entity/Q270586,009019,44.031675,8.048419444
http://www.wikidata.org/entity/Q270606,009021,44.130480555,8.115513888
http://www.wikidata.org/entity/Q270613,009022,44.3421,8.545575
http://www.wikidata.org/entity/Q270619,009023,44.38775,8.208458333
http://www.wikidata.org/entity/Q270708,009024,44.096575,8.232102777
http://www.wikidata.org/entity/Q270713,009025,44.087322222,8.145019444
http://www.wikidata.org/entity/Q270720,009026,44.368605555,8.234788888
http://www.wikidata.org/entity/Q270723,009027,44.449319444,8.310983333
http://www.wikidata.org/entity/Q270732,009028,44.137272222,8.104097222
http://www.wikidata.org/entity/Q270737,009029,44.169072222,8.343536111
http://www.wikidata.org/entity/Q270742,009030,44.033508333,8.097038888
http://www.wikidata.org/entity/Q270752,009031,44.172155555,8.246152777
http://www.wikidata.org/entity/Q270759,009032,44.449986111,8.393458333
http://www.wikidata.org/entity/Q270761,009033,43.974511111,8.158311111
http://www.wikidata.org/entity/Q270782,009034,44.129002777,8.259822222
http://www.wikidata.org/entity/Q270788,009035,44.191561111,8.250238888
http://www.wikidata.org/entity/Q270795,009036,44.291613888,8.297613888
http://www.wikidata.org/entity/Q167804,009037,44.3,8.066666666
http://www.wikidata.org/entity/Q270858,009038,44.3644,8.205936111
http://www.wikidata.org/entity/Q270913,009039,44.489802777,8.411202777
http://www.wikidata.org/entity/Q270933,009040,44.316172222,8.161308333
http://www.wikidata.org/entity/Q270943,009041,44.114405555,8.029713888
http://www.wikidata.org/entity/Q270968,009042,44.205691666,8.41615
http://www.wikidata.org/entity/Q270977,009043,44.070102777,8.054947222
http://www.wikidata.org/entity/Q270985,009044,44.219525,8.324994444
http://www.wikidata.org/entity/Q270996,009045,44.053316666,8.087527777
http://www.wikidata.org/entity/Q271011,009046,44.281175,8.201113888
http://www.wikidata.org/entity/Q271128,009047,44.327336111,8.2754
http://www.wikidata.org/entity/Q271133,009048,44.485372222,8.307530555
http://www.wikidata.org/entity/Q271152,009049,44.148747222,8.282816666
http://www.wikidata.org/entity/Q271161,009050,44.356627777,8.243091666
http://www.wikidata.org/entity/Q271169,009051,44.444763888,8.434636111
http://www.wikidata.org/entity/Q271174,009052,44.293113888,8.410308333
http://www.wikidata.org/entity/Q271178,009053,44.233333,8.25
http://www.wikidata.org/entity/Q271216,009054,44.361638888,8.192825
http://www.wikidata.org/entity/Q271225,009055,44.479002777,8.490097222
http://www.wikidata.org/entity/Q13320,009056,44.308055555,8.481111111
http://www.wikidata.org/entity/Q271236,009057,44.227108333,8.419202777
http://www.wikidata.org/entity/Q271241,009058,44.396897222,8.493313888
http://www.wikidata.org/entity/Q271253,009059,44.001183333,8.055052777
http://www.wikidata.org/entity/Q271258,009060,44.005233333,8.030316666
http://www.wikidata.org/entity/Q271264,009061,44.127041666,8.207108333
http://www.wikidata.org/entity/Q271331,009062,44.176561111,8.26845
http://www.wikidata.org/entity/Q271341,009063,44.487577777,8.591952777
http://www.wikidata.org/entity/Q271350,009064,44.269175,8.436069444
http://www.wikidata.org/entity/Q271358,009065,44.360005555,8.576636111
http://www.wikidata.org/entity/Q271364,009066,44.0747064,8.0739301
http://www.wikidata.org/entity/Q271381,009068,44.046008333,8.143133333
http://www.wikidata.org/entity/Q227641,009069,44.111029,8.115849
http://www.wikidata.org/entity/Q265257,010001,44.403527777,8.682711111
http://www.wikidata.org/entity/Q266580,010002,44.382333333,9.158647222
http://www.wikidata.org/entity/Q266272,010003,44.444483333,9.088572222
http://www.wikidata.org/entity/Q266592,010004,44.378241666,9.069788888
http://www.wikidata.org/entity/Q267134,010005,44.422130555,9.387063888
http://www.wikidata.org/entity/Q265551,010006,44.571044444,8.945344444
http://www.wikidata.org/entity/Q266604,010007,44.348397222,9.155758333
http://www.wikidata.org/entity/Q265298,010008,44.538088888,8.697791666
http://www.wikidata.org/entity/Q265483,010009,44.506886111,8.8918
http://www.wikidata.org/entity/Q267183,010010,44.351716666,9.344122222
http://www.wikidata.org/entity/Q267157,010011,44.274722222,9.453416666
http://www.wikidata.org/entity/Q265574,010012,44.534763888,8.998855555
http://www.wikidata.org/entity/Q267168,010013,44.274513888,9.513636111
http://www.wikidata.org/entity/Q265498,010014,44.508352777,8.883961111
http://www.wikidata.org/entity/Q266941,010015,44.316411111,9.323736111
http://www.wikidata.org/entity/Q267199,010016,44.408538888,9.236333333
http://www.wikidata.org/entity/Q265271,010017,44.389566666,8.646183333
http://www.wikidata.org/entity/Q267215,010018,44.3330809,9.3724611
http://www.wikidata.org/entity/Q267230,010019,44.391877777,9.267505555
http://www.wikidata.org/entity/Q265588,010020,44.584630555,9.023466666
http://www.wikidata.org/entity/Q266283,010021,44.466936111,9.089863888
http://www.wikidata.org/entity/Q266306,010022,44.5659,9.2376
http://www.wikidata.org/entity/Q267241,010023,44.451997222,9.257908333
http://www.wikidata.org/entity/Q266326,010024,44.546572222,9.304744444
http://www.wikidata.org/entity/Q1449,010025,44.407186111,8.933983333
http://www.wikidata.org/entity/Q266338,010026,44.606066666,9.292433333
http://www.wikidata.org/entity/Q265605,010027,44.646141666,8.956861111
http://www.wikidata.org/entity/Q266794,010028,44.3121536,9.3417059
http://www.wikidata.org/entity/Q267251,010029,44.345708333,9.319011111
http://www.wikidata.org/entity/Q267261,010030,44.429513888,9.267861111
http://www.wikidata.org/entity/Q267268,010031,44.443527777,9.137238888
http://www.wikidata.org/entity/Q265311,010032,44.503563888,8.711952777
http://www.wikidata.org/entity/Q265284,010033,44.445497222,8.747941666
http://www.wikidata.org/entity/Q267146,010034,44.383691666,9.377288888
http://www.wikidata.org/entity/Q265514,010035,44.527825,8.915186111
http://www.wikidata.org/entity/Q267005,010037,44.238619444,9.490275
http://www.wikidata.org/entity/Q266352,010038,44.525975,9.249013888
http://www.wikidata.org/entity/Q265616,010039,44.515138888,9.043608333
http://www.wikidata.org/entity/Q12556041,010040,44.344519444,9.398547222
http://www.wikidata.org/entity/Q267294,010041,44.454294444,9.190855555
http://www.wikidata.org/entity/Q267307,010042,44.406841666,9.27415
http://www.wikidata.org/entity/Q266620,010043,44.374808333,9.086597222
http://www.wikidata.org/entity/Q232782,010044,44.304241666,9.207161111
http://www.wikidata.org/entity/Q266366,010045,44.564702777,9.184880555
http://www.wikidata.org/entity/Q210098,010046,44.35,9.233333333
http://www.wikidata.org/entity/Q266648,010047,44.362088888,9.143475
http://www.wikidata.org/entity/Q267022,010048,44.526261111,9.386652777
http://www.wikidata.org/entity/Q265626,010049,44.608205555,8.955166666
http://www.wikidata.org/entity/Q266381,010050,44.562397222,9.217738888
http://www.wikidata.org/entity/Q265325,010051,44.566667,8.666667
http://www.wikidata.org/entity/Q266441,010052,44.575872222,9.278838888
http://www.wikidata.org/entity/Q267323,010053,44.371758333,9.311625
http://www.wikidata.org/entity/Q266975,010054,44.334933333,9.210122222
http://www.wikidata.org/entity/Q267032,010056,44.547716666,9.450733333
http://www.wikidata.org/entity/Q265708,010057,44.563927777,8.988647222
http://www.wikidata.org/entity/Q265528,010058,44.507758333,8.93595
http://www.wikidata.org/entity/Q194081,010059,44.273333333,9.393238888
http://www.wikidata.org/entity/Q266630,010060,44.372686111,9.104233333
http://www.wikidata.org/entity/Q266259,010061,44.524963888,8.619811111
http://www.wikidata.org/entity/Q266450,010062,44.518733333,9.157977777
http://www.wikidata.org/entity/Q267342,010063,44.416363888,9.195905555
http://www.wikidata.org/entity/Q266666,010064,44.413202777,9.162958333
http://www.wikidata.org/entity/Q265720,010065,44.5605766,9.0916029
http://www.wikidata.org/entity/Q266145,010066,44.599377777,9.040027777
http://www.wikidata.org/entity/Q218027,010067,44.336969444,9.267091666
http://www.wikidata.org/entity/Q269943,011001,44.067263888,9.957541666
http://www.wikidata.org/entity/Q269947,011002,44.114552777,9.905863888
http://www.wikidata.org/entity/Q269978,011003,44.195925,9.768694444
http://www.wikidata.org/entity/Q270000,011004,44.189097222,9.895361111
http://www.wikidata.org/entity/Q270032,011005,44.183436111,9.584091666
http://www.wikidata.org/entity/Q270050,011006,44.223755555,9.721405555
http://www.wikidata.org/entity/Q270058,011007,44.236675,9.725238888
http://www.wikidata.org/entity/Q270064,011008,44.243055555,9.836388888
http://www.wikidata.org/entity/Q270076,011009,44.266667,9.6
http://www.wikidata.org/entity/Q201412,011010,44.241847222,9.656175
http://www.wikidata.org/entity/Q270091,011011,44.099366666,10.017786111
http://www.wikidata.org/entity/Q270151,011012,44.216667,9.516667
http://www.wikidata.org/entity/Q270155,011013,44.1604199,9.8648853
http://www.wikidata.org/entity/Q270164,011014,44.208661111,9.554422222
http://www.wikidata.org/entity/Q8611,011015,44.108044444,9.828880555
http://www.wikidata.org/entity/Q270189,011016,44.076261111,9.9111
http://www.wikidata.org/entity/Q254139,011017,44.169683333,9.612233333
http://www.wikidata.org/entity/Q270209,011018,44.336283333,9.534386111
http://www.wikidata.org/entity/Q270217,011019,44.146286111,9.65555
http://www.wikidata.org/entity/Q270242,011021,44.179013888,9.724113888
http://www.wikidata.org/entity/Q188315,011022,44.05,9.833333
http://www.wikidata.org/entity/Q270288,011023,44.153055555,9.763888888
http://www.wikidata.org/entity/Q270295,011024,44.099286111,9.73745
http://www.wikidata.org/entity/Q270299,011025,44.251025,9.7572
http://www.wikidata.org/entity/Q270307,011026,44.162480555,9.915133333
http://www.wikidata.org/entity/Q160628,011027,44.113608333,9.959958333
http://www.wikidata.org/entity/Q270317,011028,44.293733333,9.675427777
http://www.wikidata.org/entity/Q270320,011029,44.378127777,9.595825
http://www.wikidata.org/entity/Q270328,011030,44.135161111,9.683852777
http://www.wikidata.org/entity/Q270362,011031,44.141186111,9.884922222
http://www.wikidata.org/entity/Q199431,011032,44.277611111,9.744633333
http://www.wikidata.org/entity/Q39852,012001,46.0349,8.7716
http://www.wikidata.org/entity/Q40962,012002,45.716666666,8.8
http://www.wikidata.org/entity/Q40817,012003,45.766666666,8.583333333
http://www.wikidata.org/entity/Q39489,012004,45.8552706,8.86758365
http://www.wikidata.org/entity/Q41101,012005,45.683333333,8.733333333
http://www.wikidata.org/entity/Q40186,012006,45.7803,8.7938
http://www.wikidata.org/entity/Q39910,012007,45.883333333,8.7
http://www.wikidata.org/entity/Q20095,012008,45.8404,8.7564
http://www.wikidata.org/entity/Q40911,012010,45.913888888,8.794444444
http://www.wikidata.org/entity/Q40810,012011,45.88713995,8.90256355
http://www.wikidata.org/entity/Q39361,012012,45.7,8.766666666
http://www.wikidata.org/entity/Q39922,012013,45.85,8.666666666
http://www.wikidata.org/entity/Q40863,012014,45.816666666,8.716666666
http://www.wikidata.org/entity/Q40893,012015,45.866666666,8.866666666
http://www.wikidata.org/entity/Q39501,012016,45.783333333,8.75
http://www.wikidata.org/entity/Q39482,012017,45.833333333,8.65
http://www.wikidata.org/entity/Q39766,012019,45.9,8.683333333
http://www.wikidata.org/entity/Q39156,012020,45.983333333,8.716666666
http://www.wikidata.org/entity/Q39519,012021,45.8882649,8.7901268
http://www.wikidata.org/entity/Q40928,012022,45.9506,8.7402
http://www.wikidata.org/entity/Q40954,012023,45.765833333,8.796388888
http://www.wikidata.org/entity/Q40553,012024,45.95,8.883333333
http://www.wikidata.org/entity/Q40172,012025,45.786,8.805
http://www.wikidata.org/entity/Q1155,012026,45.611958333,8.8518
http://www.wikidata.org/entity/Q39840,012027,45.966666666,8.833333333
http://www.wikidata.org/entity/Q39633,012029,45.683333333,8.866666666
http://www.wikidata.org/entity/Q39493,012030,45.81965,8.89467
http://www.wikidata.org/entity/Q39842,012031,45.883333333,8.65
http://www.wikidata.org/entity/Q39036,012032,45.644280555,8.772480555
http://www.wikidata.org/entity/Q39341,012033,45.716666666,8.833333333
http://www.wikidata.org/entity/Q40824,012034,45.6,9.05
http://www.wikidata.org/entity/Q40312,012035,45.733333333,8.833333333
http://www.wikidata.org/entity/Q40908,012036,45.768611111,8.742222222
http://www.wikidata.org/entity/Q39806,012037,45.9,8.7
http://www.wikidata.org/entity/Q39508,012038,45.83273235,8.77117285
http://www.wikidata.org/entity/Q40884,012039,45.666666666,8.733333333
http://www.wikidata.org/entity/Q40202,012040,45.683333333,8.833333333
http://www.wikidata.org/entity/Q40917,012041,45.933333333,8.766666666
http://www.wikidata.org/entity/Q147015,012042,45.616666666,8.9
http://www.wikidata.org/entity/Q39505,012043,45.893888888,8.756944444
http://www.wikidata.org/entity/Q39712,012044,45.71372,8.86161
http://www.wikidata.org/entity/Q40903,012045,45.95,8.666666666
http://www.wikidata.org/entity/Q40274,012046,45.7531,8.8744
http://www.wikidata.org/entity/Q39935,012047,45.7527705,8.81100095
http://www.wikidata.org/entity/Q40943,012048,45.6927392,8.7960783
http://www.wikidata.org/entity/Q40195,012049,45.8,8.733333333
http://www.wikidata.org/entity/Q40877,012050,45.65,8.966666666
http://www.wikidata.org/entity/Q41056,012051,45.8964,8.6649
http://www.wikidata.org/entity/Q39895,012052,45.866666666,8.933333333
http://www.wikidata.org/entity/Q39170,012053,45.86354995,8.7030349
http://www.wikidata.org/entity/Q40857,012054,45.766666666,8.683333333
http://www.wikidata.org/entity/Q39028,012055,45.83994,8.74681
http://www.wikidata.org/entity/Q39317,012056,45.990277777,8.804166666
http://www.wikidata.org/entity/Q39048,012057,45.7603249,8.76452575
http://www.wikidata.org/entity/Q40808,012058,45.9090574,8.86749795
http://www.wikidata.org/entity/Q39650,012059,45.9477,8.8216
http://www.wikidata.org/entity/Q39347,012060,45.933333333,8.8
http://www.wikidata.org/entity/Q40717,012061,46.0602,8.8043
http://www.wikidata.org/entity/Q39467,012062,45.9059,8.7343
http://www.wikidata.org/entity/Q39627,012063,45.9,8.733333333
http://www.wikidata.org/entity/Q39638,012064,45.7784026,8.7718279
http://www.wikidata.org/entity/Q41052,012065,46.016666666,8.783333333
http://www.wikidata.org/entity/Q40772,012066,45.9141,8.7373
http://www.wikidata.org/entity/Q39365,012067,45.666666666,8.866666666
http://www.wikidata.org/entity/Q39630,012068,45.620277777,8.763611111
http://www.wikidata.org/entity/Q40489,012069,45.933333333,8.783333333
http://www.wikidata.org/entity/Q40854,012070,45.6649,8.7914
http://www.wikidata.org/entity/Q40804,012071,45.783333333,8.766666666
http://www.wikidata.org/entity/Q40175,012072,45.85,8.716666666
http://www.wikidata.org/entity/Q40786,012073,45.7810359,8.83217725
http://www.wikidata.org/entity/Q39039,012074,45.883333333,8.683333333
http://www.wikidata.org/entity/Q39643,012075,45.640555555,9.001944444
http://www.wikidata.org/entity/Q40900,012076,45.99328,8.72579
http://www.wikidata.org/entity/Q40879,012077,45.7,8.65
http://www.wikidata.org/entity/Q39411,012078,45.6662109,8.9044202
http://www.wikidata.org/entity/Q39329,012079,45.64923445,8.9154617
http://www.wikidata.org/entity/Q40896,012080,45.74158,8.85994
http://www.wikidata.org/entity/Q39801,012081,45.95,8.783333333
http://www.wikidata.org/entity/Q40761,012082,45.785555555,8.736666666
http://www.wikidata.org/entity/Q40229,012083,45.85,8.833333333
http://www.wikidata.org/entity/Q40297,012084,45.816666666,8.616666666
http://www.wikidata.org/entity/Q39426,012085,45.7,8.8
http://www.wikidata.org/entity/Q41077,012086,45.966666666,8.85
http://www.wikidata.org/entity/Q39550,012087,45.90888,8.62036
http://www.wikidata.org/entity/Q40658,012088,45.875,8.6217
http://www.wikidata.org/entity/Q39838,012089,45.71025055,8.88096165
http://www.wikidata.org/entity/Q39432,012090,45.6,8.75
http://www.wikidata.org/entity/Q39522,012091,45.77481545,8.86144665
http://www.wikidata.org/entity/Q40120,012092,46.0,8.75
http://www.wikidata.org/entity/Q40727,012093,45.833333333,8.766666666
http://www.wikidata.org/entity/Q41062,012096,45.8,8.883333333
http://www.wikidata.org/entity/Q39848,012097,45.9501,8.8322
http://www.wikidata.org/entity/Q39845,012098,45.628888888,8.898055555
http://www.wikidata.org/entity/Q39772,012099,45.9370787,8.86083005
http://www.wikidata.org/entity/Q39851,012100,45.916666666,8.783333333
http://www.wikidata.org/entity/Q39310,012101,45.75,8.666666666
http://www.wikidata.org/entity/Q39886,012102,45.947,8.7589
http://www.wikidata.org/entity/Q39112,012103,45.974722222,8.768333333
http://www.wikidata.org/entity/Q39891,012104,45.85,8.633333333
http://www.wikidata.org/entity/Q40644,012105,45.766666666,8.833333333
http://www.wikidata.org/entity/Q39105,012106,45.75,8.75
http://www.wikidata.org/entity/Q40999,012107,45.70427,8.81653
http://www.wikidata.org/entity/Q25198,012108,45.633333333,8.883333333
http://www.wikidata.org/entity/Q40375,012109,45.596944444,9.018333333
http://www.wikidata.org/entity/Q39512,012110,45.883333333,8.716666666
http://www.wikidata.org/entity/Q39216,012113,45.9,8.9
http://www.wikidata.org/entity/Q39860,012114,45.9613,8.6815
http://www.wikidata.org/entity/Q40525,012115,45.9125333,8.7728909
http://www.wikidata.org/entity/Q39846,012116,45.8,8.566666666
http://www.wikidata.org/entity/Q39916,012117,45.877234,8.92461955
http://www.wikidata.org/entity/Q40827,012118,45.616666666,8.783333333
http://www.wikidata.org/entity/Q40862,012119,45.6255,9.037
http://www.wikidata.org/entity/Q40699,012120,45.733333333,8.633333333
http://www.wikidata.org/entity/Q39622,012121,45.716666666,8.816666666
http://www.wikidata.org/entity/Q40109,012122,45.65,8.883333333
http://www.wikidata.org/entity/Q40588,012123,45.683333333,8.7
http://www.wikidata.org/entity/Q40664,012124,45.7393,8.7808
http://www.wikidata.org/entity/Q39778,012125,45.766666666,8.616666666
http://www.wikidata.org/entity/Q40452,012126,45.783333333,8.7
http://www.wikidata.org/entity/Q40986,012127,45.7,8.916666666
http://www.wikidata.org/entity/Q40287,012128,45.8039,8.6725
http://www.wikidata.org/entity/Q39819,012129,46.083333333,8.733333333
http://www.wikidata.org/entity/Q40674,012130,45.616666666,9.0
http://www.wikidata.org/entity/Q40768,012131,45.9006191,8.82479445
http://www.wikidata.org/entity/Q40293,012132,45.766666666,8.7
http://www.wikidata.org/entity/Q6285,012133,45.816666666,8.833333333
http://www.wikidata.org/entity/Q39926,012134,45.7769,8.8869
http://www.wikidata.org/entity/Q40279,012136,45.733333333,8.9
http://www.wikidata.org/entity/Q39649,012137,45.75,8.9
http://www.wikidata.org/entity/Q40303,012138,45.716666666,8.7
http://www.wikidata.org/entity/Q41041,012139,45.866666666,8.9
http://www.wikidata.org/entity/Q39143,012140,45.633333333,8.7
http://www.wikidata.org/entity/Q39790,012141,45.8748,8.6334
http://www.wikidata.org/entity/Q15711728,012142,46.068229,8.776016
http://www.wikidata.org/entity/Q61790652,012143,45.8002,8.6444
http://www.wikidata.org/entity/Q115957322,012144,45.83536,8.69751
http://www.wikidata.org/entity/Q244021,013003,45.8,9.183333333
http://www.wikidata.org/entity/Q244027,013004,45.8,9.166666666
http://www.wikidata.org/entity/Q244031,013005,45.8,8.933333333
http://www.wikidata.org/entity/Q244036,013006,45.783333333,9.2
http://www.wikidata.org/entity/Q244038,013007,45.766666666,9.183333333
http://www.wikidata.org/entity/Q244041,013009,45.766666666,9.2
http://www.wikidata.org/entity/Q244042,013010,45.738333333,8.979722222
http://www.wikidata.org/entity/Q244048,013011,45.943333333,9.128333333
http://www.wikidata.org/entity/Q244054,013012,45.716666666,9.216666666
http://www.wikidata.org/entity/Q244063,013013,45.8612989,9.2694511
http://www.wikidata.org/entity/Q244087,013015,45.916666666,9.266666666
http://www.wikidata.org/entity/Q244101,013021,46.033333333,9.183333333
http://www.wikidata.org/entity/Q244109,013022,45.781944444,8.943333333
http://www.wikidata.org/entity/Q244116,013023,45.783333333,8.916666666
http://www.wikidata.org/entity/Q244120,013024,45.833333333,8.95
http://www.wikidata.org/entity/Q244128,013025,45.96680585,9.1033663
http://www.wikidata.org/entity/Q244131,013026,45.833333333,9.1
http://www.wikidata.org/entity/Q244136,013028,45.697222222,9.061111111
http://www.wikidata.org/entity/Q244138,013029,45.75,9.183333333
http://www.wikidata.org/entity/Q244142,013030,45.9,9.133333333
http://www.wikidata.org/entity/Q244144,013032,45.816666666,9.1
http://www.wikidata.org/entity/Q244149,013034,45.75,9.0
http://www.wikidata.org/entity/Q244180,013035,45.6758601,9.17122865
http://www.wikidata.org/entity/Q244185,013036,45.716666666,9.033333333
http://www.wikidata.org/entity/Q244188,013037,45.87116405,9.22517455
http://www.wikidata.org/entity/Q244207,013040,45.970833333,8.970833333
http://www.wikidata.org/entity/Q36295,013041,45.733333333,9.133333333
http://www.wikidata.org/entity/Q244216,013042,45.85,9.266666666
http://www.wikidata.org/entity/Q244224,013043,45.766666666,9.116666666
http://www.wikidata.org/entity/Q244231,013044,45.866666666,9.116666666
http://www.wikidata.org/entity/Q244313,013045,45.685833333,8.939166666
http://www.wikidata.org/entity/Q244316,013046,45.7,9.116666666
http://www.wikidata.org/entity/Q244329,013047,46.05,9.15
http://www.wikidata.org/entity/Q200865,013048,45.716666666,9.2
http://www.wikidata.org/entity/Q244340,013052,45.8469811,9.22441855
http://www.wikidata.org/entity/Q244353,013053,45.7604096,9.0740275
http://www.wikidata.org/entity/Q244362,013055,45.75,9.033333333
http://www.wikidata.org/entity/Q244369,013058,45.833333333,9.233333333
http://www.wikidata.org/entity/Q244379,013059,45.766666666,8.95
http://www.wikidata.org/entity/Q244396,013062,46.083333333,9.116666666
http://www.wikidata.org/entity/Q244412,013063,45.95,9.083333333
http://www.wikidata.org/entity/Q244418,013064,45.7,9.083333333
http://www.wikidata.org/entity/Q244421,013065,45.838055555,9.075833333
http://www.wikidata.org/entity/Q244428,013068,45.7,9.016666666
http://www.wikidata.org/entity/Q244442,013071,46.0,9.083333333
http://www.wikidata.org/entity/Q244449,013074,45.957777777,9.155555555
http://www.wikidata.org/entity/Q1308,013075,45.81025,9.086138888
http://www.wikidata.org/entity/Q244468,013077,46.05,9.133333333
http://www.wikidata.org/entity/Q47132,013083,46.0871,9.2715
http://www.wikidata.org/entity/Q47354,013084,45.733333333,9.1
http://www.wikidata.org/entity/Q47603,013085,46.066666666,9.15
http://www.wikidata.org/entity/Q47127,013087,45.943782,9.099736
http://www.wikidata.org/entity/Q47612,013089,46.15,9.333333333
http://www.wikidata.org/entity/Q47609,013090,46.12999,9.28169
http://www.wikidata.org/entity/Q47635,013092,46.166666666,9.266666666
http://www.wikidata.org/entity/Q47211,013095,45.816666666,9.216666666
http://www.wikidata.org/entity/Q47636,013097,45.816666666,9.266666666
http://www.wikidata.org/entity/Q47406,013099,45.816666666,8.966666666
http://www.wikidata.org/entity/Q47615,013100,45.7,9.0
http://www.wikidata.org/entity/Q47119,013101,45.716666666,9.133333333
http://www.wikidata.org/entity/Q47460,013102,45.74212565,9.0555181
http://www.wikidata.org/entity/Q47332,013106,46.133333333,9.25
http://www.wikidata.org/entity/Q47375,013107,46.166666666,9.366666666
http://www.wikidata.org/entity/Q47336,013110,45.7711791,9.058451
http://www.wikidata.org/entity/Q47600,013111,46.05085535,9.1955441
http://www.wikidata.org/entity/Q47240,013113,46.0,9.233333333
http://www.wikidata.org/entity/Q47641,013114,45.733333333,9.016666666
http://www.wikidata.org/entity/Q47645,013118,45.733333333,9.216666666
http://www.wikidata.org/entity/Q47341,013119,45.883333333,9.133333333
http://www.wikidata.org/entity/Q47129,013120,45.9830055,9.10221465
http://www.wikidata.org/entity/Q47387,013121,45.761139,9.24575775
http://www.wikidata.org/entity/Q47351,013123,45.883333333,9.266666666
http://www.wikidata.org/entity/Q47388,013126,45.95,9.2
