wikidata_uri,codistat
http://www.wikidata.org/entity/Q52230,045004
http://www.wikidata.org/entity/Q52231,045005
http://www.wikidata.org/entity/Q52232,045006
http://www.wikidata.org/entity/Q52233,045007
http://www.wikidata.org/entity/Q52234,045008
http://www.wikidata.org/entity/Q52235,045009
http://www.wikidata.org/entity/Q13370,045010
http://www.wikidata.org/entity/Q52236,045011
http://www.wikidata.org/entity/Q52238,045012
http://www.wikidata.org/entity/Q52239,045013
http://www.wikidata.org/entity/Q52240,045014
http://www.wikidata.org/entity/Q52241,045015
http://www.wikidata.org/entity/Q52243,045016
http://www.wikidata.org/entity/Q52244,045017
http://www.wikidata.org/entity/Q216385,046001
http://www.wikidata.org/entity/Q216399,046002
http://www.wikidata.org/entity/Q216479,046003
http://www.wikidata.org/entity/Q216492,046004
http://www.wikidata.org/entity/Q216853,046005
http://www.wikidata.org/entity/Q216859,046006
http://www.wikidata.org/entity/Q216881,046007
http://www.wikidata.org/entity/Q216886,046008
http://www.wikidata.org/entity/Q216903,046009
http://www.wikidata.org/entity/Q216959,046010
http://www.wikidata.org/entity/Q216977,046011
http://www.wikidata.org/entity/Q217133,046013
http://www.wikidata.org/entity/Q217251,046014
http://www.wikidata.org/entity/Q217269,046015
http://www.wikidata.org/entity/Q13373,046017
http://www.wikidata.org/entity/Q217489,046018
http://www.wikidata.org/entity/Q217520,046019
http://www.wikidata.org/entity/Q217571,046020
http://www.wikidata.org/entity/Q217615,046021
http://www.wikidata.org/entity/Q217661,046022
http://www.wikidata.org/entity/Q218939,046023
http://www.wikidata.org/entity/Q219330,046024
http://www.wikidata.org/entity/Q219393,046025
http://www.wikidata.org/entity/Q219444,046026
http://www.wikidata.org/entity/Q219641,046027
http://www.wikidata.org/entity/Q221193,046028
http://www.wikidata.org/entity/Q221277,046030
http://www.wikidata.org/entity/Q221311,046031
http://www.wikidata.org/entity/Q221377,046033
http://www.wikidata.org/entity/Q221430,046034
http://www.wikidata.org/entity/Q221592,046035
http://www.wikidata.org/entity/Q15522330,046036
http://www.wikidata.org/entity/Q18601457,046037
http://www.wikidata.org/entity/Q102555,047002
http://www.wikidata.org/entity/Q102566,047003
http://www.wikidata.org/entity/Q102599,047005
http://www.wikidata.org/entity/Q102609,047006
http://www.wikidata.org/entity/Q102615,047007
http://www.wikidata.org/entity/Q102623,047008
http://www.wikidata.org/entity/Q102634,047009
http://www.wikidata.org/entity/Q102652,047010
http://www.wikidata.org/entity/Q49605,047011
http://www.wikidata.org/entity/Q102661,047012
http://www.wikidata.org/entity/Q102677,047013
http://www.wikidata.org/entity/Q13376,047014
http://www.wikidata.org/entity/Q49603,047016
http://www.wikidata.org/entity/Q102716,047017
http://www.wikidata.org/entity/Q102725,047018
http://www.wikidata.org/entity/Q102780,047020
http://www.wikidata.org/entity/Q102791,047021
http://www.wikidata.org/entity/Q102578,047022
http://www.wikidata.org/entity/Q28090947,047023
http://www.wikidata.org/entity/Q28090981,047024
http://www.wikidata.org/entity/Q82612,048001
http://www.wikidata.org/entity/Q82616,048002
http://www.wikidata.org/entity/Q82619,048004
http://www.wikidata.org/entity/Q82635,048005
http://www.wikidata.org/entity/Q82636,048006
http://www.wikidata.org/entity/Q82639,048008
http://www.wikidata.org/entity/Q82643,048010
http://www.wikidata.org/entity/Q82644,048011
http://www.wikidata.org/entity/Q82646,048012
http://www.wikidata.org/entity/Q82647,048013
http://www.wikidata.org/entity/Q6697,048014
http://www.wikidata.org/entity/Q82670,048015
http://www.wikidata.org/entity/Q2044,048017
http://www.wikidata.org/entity/Q82693,048018
http://www.wikidata.org/entity/Q82699,048019
http://www.wikidata.org/entity/Q82704,048020
http://www.wikidata.org/entity/Q82707,048021
http://www.wikidata.org/entity/Q82712,048022
http://www.wikidata.org/entity/Q82751,048024
http://www.wikidata.org/entity/Q82755,048025
http://www.wikidata.org/entity/Q82759,048026
http://www.wikidata.org/entity/Q82762,048027
http://www.wikidata.org/entity/Q82766,048028
http://www.wikidata.org/entity/Q82783,048030
http://www.wikidata.org/entity/Q82785,048031
http://www.wikidata.org/entity/Q82789,048032
http://www.wikidata.org/entity/Q82791,048033
http://www.wikidata.org/entity/Q82810,048035
http://www.wikidata.org/entity/Q82813,048036
http://www.wikidata.org/entity/Q82817,048037
http://www.wikidata.org/entity/Q82822,048038
http://www.wikidata.org/entity/Q82833,048039
http://www.wikidata.org/entity/Q82842,048041
http://www.wikidata.org/entity/Q82865,048043
http://www.wikidata.org/entity/Q82869,048044
http://www.wikidata.org/entity/Q82876,048046
http://www.wikidata.org/entity/Q82880,048049
http://www.wikidata.org/entity/Q82884,048050
http://www.wikidata.org/entity/Q15527241,048052
http://www.wikidata.org/entity/Q15527609,048053
http://www.wikidata.org/entity/Q60287354,048054
http://www.wikidata.org/entity/Q157673,049001
http://www.wikidata.org/entity/Q157686,049002
http://www.wikidata.org/entity/Q157708,049003
http://www.wikidata.org/entity/Q157720,049004
http://www.wikidata.org/entity/Q157733,049005
http://www.wikidata.org/entity/Q157745,049006
http://www.wikidata.org/entity/Q157762,049007
http://www.wikidata.org/entity/Q157773,049008
http://www.wikidata.org/entity/Q6761,049009
http://www.wikidata.org/entity/Q157792,049010
http://www.wikidata.org/entity/Q157805,049011
http://www.wikidata.org/entity/Q157824,049012
http://www.wikidata.org/entity/Q157837,049013
http://www.wikidata.org/entity/Q157856,049014
http://www.wikidata.org/entity/Q157871,049017
http://www.wikidata.org/entity/Q157876,049018
http://www.wikidata.org/entity/Q157880,049019
http://www.wikidata.org/entity/Q141423,049020
http://www.wikidata.org/entity/Q44835372,049021
http://www.wikidata.org/entity/Q102999,050001
http://www.wikidata.org/entity/Q103004,050002
http://www.wikidata.org/entity/Q103010,050003
http://www.wikidata.org/entity/Q103016,050004
http://www.wikidata.org/entity/Q103022,050005
http://www.wikidata.org/entity/Q103040,050006
http://www.wikidata.org/entity/Q103049,050008
http://www.wikidata.org/entity/Q103053,050009
http://www.wikidata.org/entity/Q103058,050010
http://www.wikidata.org/entity/Q103077,050011
http://www.wikidata.org/entity/Q103081,050012
http://www.wikidata.org/entity/Q103090,050014
http://www.wikidata.org/entity/Q103095,050015
http://www.wikidata.org/entity/Q103110,050016
http://www.wikidata.org/entity/Q103127,050019
http://www.wikidata.org/entity/Q103136,050020
http://www.wikidata.org/entity/Q103155,050021
http://www.wikidata.org/entity/Q103161,050022
http://www.wikidata.org/entity/Q103170,050023
http://www.wikidata.org/entity/Q103178,050024
http://www.wikidata.org/entity/Q103186,050025
http://www.wikidata.org/entity/Q13375,050026
http://www.wikidata.org/entity/Q103201,050027
http://www.wikidata.org/entity/Q103209,050028
http://www.wikidata.org/entity/Q103219,050029
http://www.wikidata.org/entity/Q103228,050030
http://www.wikidata.org/entity/Q103239,050031
http://www.wikidata.org/entity/Q103244,050032
http://www.wikidata.org/entity/Q103253,050033
http://www.wikidata.org/entity/Q103262,050034
http://www.wikidata.org/entity/Q103270,050035
http://www.wikidata.org/entity/Q103279,050036
http://www.wikidata.org/entity/Q103287,050037
http://www.wikidata.org/entity/Q103297,050038
http://www.wikidata.org/entity/Q103305,050039
http://www.wikidata.org/entity/Q52063,051001
http://www.wikidata.org/entity/Q13378,051002
http://www.wikidata.org/entity/Q52065,051003
http://www.wikidata.org/entity/Q52066,051004
http://www.wikidata.org/entity/Q52067,051005
http://www.wikidata.org/entity/Q52068,051006
http://www.wikidata.org/entity/Q52069,051007
http://www.wikidata.org/entity/Q52070,051008
http://www.wikidata.org/entity/Q52071,051010
http://www.wikidata.org/entity/Q52073,051011
http://www.wikidata.org/entity/Q52074,051012
http://www.wikidata.org/entity/Q52075,051013
http://www.wikidata.org/entity/Q52076,051014
http://www.wikidata.org/entity/Q52077,051015
http://www.wikidata.org/entity/Q52078,051016
http://www.wikidata.org/entity/Q52080,051017
http://www.wikidata.org/entity/Q52081,051018
http://www.wikidata.org/entity/Q52083,051020
http://www.wikidata.org/entity/Q52084,051021
http://www.wikidata.org/entity/Q52085,051022
http://www.wikidata.org/entity/Q52087,051023
http://www.wikidata.org/entity/Q52088,051024
http://www.wikidata.org/entity/Q52086,051025
http://www.wikidata.org/entity/Q52089,051026
http://www.wikidata.org/entity/Q52091,051027
http://www.wikidata.org/entity/Q52094,051030
http://www.wikidata.org/entity/Q52095,051031
http://www.wikidata.org/entity/Q52097,051033
http://www.wikidata.org/entity/Q52098,051034
http://www.wikidata.org/entity/Q52099,051035
http://www.wikidata.org/entity/Q52102,051037
http://www.wikidata.org/entity/Q52103,051038
http://www.wikidata.org/entity/Q52104,051039
http://www.wikidata.org/entity/Q15520849,051040
http://www.wikidata.org/entity/Q3909967,051041
http://www.wikidata.org/entity/Q47007998,051042
http://www.wikidata.org/entity/Q91096,052001
http://www.wikidata.org/entity/Q91108,052002
http://www.wikidata.org/entity/Q91119,052003
http://www.wikidata.org/entity/Q91126,052004
http://www.wikidata.org/entity/Q91134,052005
http://www.wikidata.org/entity/Q91142,052006
http://www.wikidata.org/entity/Q91152,052007
http://www.wikidata.org/entity/Q91160,052008
http://www.wikidata.org/entity/Q91168,052009
http://www.wikidata.org/entity/Q91176,052010
http://www.wikidata.org/entity/Q91185,052011
http://www.wikidata.org/entity/Q91192,052012
http://www.wikidata.org/entity/Q91199,052013
http://www.wikidata.org/entity/Q91217,052015
http://www.wikidata.org/entity/Q91228,052016
http://www.wikidata.org/entity/Q91243,052017
http://www.wikidata.org/entity/Q91272,052018
http://www.wikidata.org/entity/Q91281,052019
http://www.wikidata.org/entity/Q91292,052020
http://www.wikidata.org/entity/Q91341,052021
http://www.wikidata.org/entity/Q91350,052022
http://www.wikidata.org/entity/Q91360,052023
http://www.wikidata.org/entity/Q91373,052024
http://www.wikidata.org/entity/Q91382,052025
http://www.wikidata.org/entity/Q91395,052026
http://www.wikidata.org/entity/Q91403,052027
http://www.wikidata.org/entity/Q91413,052028
http://www.wikidata.org/entity/Q91430,052030
http://www.wikidata.org/entity/Q91447,052031
http://www.wikidata.org/entity/Q2751,052032
http://www.wikidata.org/entity/Q91464,052033
http://www.wikidata.org/entity/Q91472,052034
http://www.wikidata.org/entity/Q91476,052035
http://www.wikidata.org/entity/Q91484,052036
http://www.wikidata.org/entity/Q91208,052037
http://www.wikidata.org/entity/Q188471,053001
http://www.wikidata.org/entity/Q188480,053002
http://www.wikidata.org/entity/Q188490,053003
http://www.wikidata.org/entity/Q188499,053004
http://www.wikidata.org/entity/Q174879,053005
http://www.wikidata.org/entity/Q188547,053006
http://www.wikidata.org/entity/Q188565,053007
http://www.wikidata.org/entity/Q188573,053008
http://www.wikidata.org/entity/Q188587,053009
http://www.wikidata.org/entity/Q188598,053010
http://www.wikidata.org/entity/Q6716,053011
http://www.wikidata.org/entity/Q204152,053012
http://www.wikidata.org/entity/Q214691,053013
http://www.wikidata.org/entity/Q214701,053014
http://www.wikidata.org/entity/Q214725,053015
http://www.wikidata.org/entity/Q214731,053016
http://www.wikidata.org/entity/Q214841,053017
http://www.wikidata.org/entity/Q214849,053018
http://www.wikidata.org/entity/Q214929,053019
http://www.wikidata.org/entity/Q214936,053020
http://www.wikidata.org/entity/Q214997,053021
http://www.wikidata.org/entity/Q215008,053022
http://www.wikidata.org/entity/Q215116,053023
http://www.wikidata.org/entity/Q215123,053024
http://www.wikidata.org/entity/Q215146,053025
http://www.wikidata.org/entity/Q215164,053026
http://www.wikidata.org/entity/Q206242,053027
http://www.wikidata.org/entity/Q215152,053028
http://www.wikidata.org/entity/Q20103,054001
http://www.wikidata.org/entity/Q20126,054002
http://www.wikidata.org/entity/Q20143,054003
http://www.wikidata.org/entity/Q20144,054004
http://www.wikidata.org/entity/Q20146,054005
http://www.wikidata.org/entity/Q20381,054006
http://www.wikidata.org/entity/Q20384,054007
http://www.wikidata.org/entity/Q20386,054008
http://www.wikidata.org/entity/Q20390,054009
http://www.wikidata.org/entity/Q20396,054010
http://www.wikidata.org/entity/Q20403,054011
http://www.wikidata.org/entity/Q20409,054012
http://www.wikidata.org/entity/Q20413,054013
http://www.wikidata.org/entity/Q20419,054014
http://www.wikidata.org/entity/Q20421,054015
http://www.wikidata.org/entity/Q20423,054016
http://www.wikidata.org/entity/Q20427,054017
http://www.wikidata.org/entity/Q20436,054018
http://www.wikidata.org/entity/Q20439,054019
http://www.wikidata.org/entity/Q20449,054020
http://www.wikidata.org/entity/Q20451,054021
http://www.wikidata.org/entity/Q20453,054022
http://www.wikidata.org/entity/Q20457,054023
http://www.wikidata.org/entity/Q20458,054024
http://www.wikidata.org/entity/Q20461,054025
http://www.wikidata.org/entity/Q20462,054026
http://www.wikidata.org/entity/Q20467,054027
http://www.wikidata.org/entity/Q20472,054028
http://www.wikidata.org/entity/Q20476,054029
http://www.wikidata.org/entity/Q20478,054030
http://www.wikidata.org/entity/Q20483,054031
http://www.wikidata.org/entity/Q20477,054032
http://www.wikidata.org/entity/Q20487,054033
http://www.wikidata.org/entity/Q20491,054034
http://www.wikidata.org/entity/Q20494,054035
http://www.wikidata.org/entity/Q20497,054036
http://www.wikidata.org/entity/Q20501,054037
http://www.wikidata.org/entity/Q20504,054038
http://www.wikidata.org/entity/Q3437,054039
http://www.wikidata.org/entity/Q20511,054040
http://www.wikidata.org/entity/Q20513,054041
http://www.wikidata.org/entity/Q20515,054042
http://www.wikidata.org/entity/Q20516,054043
http://www.wikidata.org/entity/Q20518,054044
http://www.wikidata.org/entity/Q20521,054045
http://www.wikidata.org/entity/Q20522,054046
http://www.wikidata.org/entity/Q20526,054047
http://www.wikidata.org/entity/Q20529,054048
http://www.wikidata.org/entity/Q20548,054049
http://www.wikidata.org/entity/Q20559,054050
http://www.wikidata.org/entity/Q20571,054051
http://www.wikidata.org/entity/Q20579,054052
http://www.wikidata.org/entity/Q20590,054053
http://www.wikidata.org/entity/Q20604,054054
http://www.wikidata.org/entity/Q20623,054055
http://www.wikidata.org/entity/Q20685,054056
http://www.wikidata.org/entity/Q20696,054057
http://www.wikidata.org/entity/Q20705,054058
http://www.wikidata.org/entity/Q20708,054059
http://www.wikidata.org/entity/Q6029,055001
http://www.wikidata.org/entity/Q6052,055002
http://www.wikidata.org/entity/Q6067,055003
http://www.wikidata.org/entity/Q6238,055004
http://www.wikidata.org/entity/Q6248,055005
http://www.wikidata.org/entity/Q6265,055006
http://www.wikidata.org/entity/Q6303,055007
http://www.wikidata.org/entity/Q6321,055008
http://www.wikidata.org/entity/Q6340,055009
http://www.wikidata.org/entity/Q6354,055010
http://www.wikidata.org/entity/Q8711,055011
http://www.wikidata.org/entity/Q10786,055012
http://www.wikidata.org/entity/Q10794,055013
http://www.wikidata.org/entity/Q10799,055014
http://www.wikidata.org/entity/Q10814,055015
http://www.wikidata.org/entity/Q10823,055016
http://www.wikidata.org/entity/Q10830,055017
http://www.wikidata.org/entity/Q10842,055018
http://www.wikidata.org/entity/Q10852,055019
http://www.wikidata.org/entity/Q10858,055020
http://www.wikidata.org/entity/Q10862,055021
http://www.wikidata.org/entity/Q10866,055022
http://www.wikidata.org/entity/Q541,055023
http://www.wikidata.org/entity/Q10870,055024
http://www.wikidata.org/entity/Q10877,055025
http://www.wikidata.org/entity/Q10880,055026
http://www.wikidata.org/entity/Q10882,055027
http://www.wikidata.org/entity/Q10888,055028
http://www.wikidata.org/entity/Q10895,055029
http://www.wikidata.org/entity/Q10901,055030
http://www.wikidata.org/entity/Q10907,055031
http://www.wikidata.org/entity/Q8621,055032
http://www.wikidata.org/entity/Q6291,055033
http://www.wikidata.org/entity/Q159474,056001
http://www.wikidata.org/entity/Q159485,056002
http://www.wikidata.org/entity/Q159498,056003
http://www.wikidata.org/entity/Q159510,056004
http://www.wikidata.org/entity/Q159520,056005
http://www.wikidata.org/entity/Q159529,056006
http://www.wikidata.org/entity/Q159678,056007
http://www.wikidata.org/entity/Q159685,056008
http://www.wikidata.org/entity/Q159689,056009
http://www.wikidata.org/entity/Q159696,056010
http://www.wikidata.org/entity/Q159703,056011
http://www.wikidata.org/entity/Q159710,056012
http://www.wikidata.org/entity/Q160243,056013
http://www.wikidata.org/entity/Q160253,056014
http://www.wikidata.org/entity/Q160262,056015
http://www.wikidata.org/entity/Q160269,056016
http://www.wikidata.org/entity/Q160275,056017
http://www.wikidata.org/entity/Q160282,056018
http://www.wikidata.org/entity/Q160943,056019
http://www.wikidata.org/entity/Q160950,056020
http://www.wikidata.org/entity/Q160954,056021
http://www.wikidata.org/entity/Q160959,056022
http://www.wikidata.org/entity/Q160963,056023
http://www.wikidata.org/entity/Q160967,056024
http://www.wikidata.org/entity/Q161657,056025
http://www.wikidata.org/entity/Q138823,056026
http://www.wikidata.org/entity/Q161685,056027
http://www.wikidata.org/entity/Q161694,056028
http://www.wikidata.org/entity/Q161698,056029
http://www.wikidata.org/entity/Q161716,056030
http://www.wikidata.org/entity/Q175903,056031
http://www.wikidata.org/entity/Q119066,056032
http://www.wikidata.org/entity/Q175939,056033
http://www.wikidata.org/entity/Q175948,056034
http://www.wikidata.org/entity/Q175956,056035
http://www.wikidata.org/entity/Q176142,056036
http://www.wikidata.org/entity/Q175961,056037
http://www.wikidata.org/entity/Q176150,056038
http://www.wikidata.org/entity/Q176155,056039
http://www.wikidata.org/entity/Q176162,056040
http://www.wikidata.org/entity/Q176171,056041
http://www.wikidata.org/entity/Q176180,056042
http://www.wikidata.org/entity/Q177666,056043
http://www.wikidata.org/entity/Q177684,056044
http://www.wikidata.org/entity/Q177695,056045
http://www.wikidata.org/entity/Q180314,056046
http://www.wikidata.org/entity/Q177713,056047
http://www.wikidata.org/entity/Q177728,056048
http://www.wikidata.org/entity/Q177741,056049
http://www.wikidata.org/entity/Q179999,056050
http://www.wikidata.org/entity/Q180015,056051
http://www.wikidata.org/entity/Q180032,056052
http://www.wikidata.org/entity/Q180050,056053
http://www.wikidata.org/entity/Q180064,056054
http://www.wikidata.org/entity/Q180074,056055
http://www.wikidata.org/entity/Q180259,056056
http://www.wikidata.org/entity/Q180271,056057
http://www.wikidata.org/entity/Q180295,056058
http://www.wikidata.org/entity/Q13395,056059
http://www.wikidata.org/entity/Q180355,056060
http://www.wikidata.org/entity/Q223423,057001
http://www.wikidata.org/entity/Q223427,057002
http://www.wikidata.org/entity/Q223434,057003
http://www.wikidata.org/entity/Q223438,057004
http://www.wikidata.org/entity/Q223454,057005
http://www.wikidata.org/entity/Q223459,057006
http://www.wikidata.org/entity/Q223473,057007
http://www.wikidata.org/entity/Q223472,057008
http://www.wikidata.org/entity/Q223476,057009
http://www.wikidata.org/entity/Q223480,057010
http://www.wikidata.org/entity/Q223498,057011
http://www.wikidata.org/entity/Q223504,057012
http://www.wikidata.org/entity/Q223513,057013
http://www.wikidata.org/entity/Q224007,057014
http://www.wikidata.org/entity/Q223509,057015
http://www.wikidata.org/entity/Q224039,057016
http://www.wikidata.org/entity/Q224043,057017
http://www.wikidata.org/entity/Q224048,057018
http://www.wikidata.org/entity/Q224053,057019
http://www.wikidata.org/entity/Q224068,057020
http://www.wikidata.org/entity/Q224073,057021
http://www.wikidata.org/entity/Q118085,057022
http://www.wikidata.org/entity/Q224080,057023
http://www.wikidata.org/entity/Q224084,057024
http://www.wikidata.org/entity/Q224109,057025
http://www.wikidata.org/entity/Q224116,057026
http://www.wikidata.org/entity/Q224131,057027
http://www.wikidata.org/entity/Q204106,057028
http://www.wikidata.org/entity/Q224136,057029
http://www.wikidata.org/entity/Q224139,057030
http://www.wikidata.org/entity/Q224144,057031
http://www.wikidata.org/entity/Q224149,057032
http://www.wikidata.org/entity/Q224172,057033
http://www.wikidata.org/entity/Q224176,057034
http://www.wikidata.org/entity/Q224202,057035
http://www.wikidata.org/entity/Q224207,057036
http://www.wikidata.org/entity/Q224211,057037
http://www.wikidata.org/entity/Q224217,057038
http://www.wikidata.org/entity/Q224223,057039
http://www.wikidata.org/entity/Q224247,057040
http://www.wikidata.org/entity/Q224250,057041
http://www.wikidata.org/entity/Q224254,057042
http://www.wikidata.org/entity/Q224228,057043
http://www.wikidata.org/entity/Q224259,057044
http://www.wikidata.org/entity/Q224264,057045
http://www.wikidata.org/entity/Q224268,057046
http://www.wikidata.org/entity/Q224272,057047
http://www.wikidata.org/entity/Q224291,057048
http://www.wikidata.org/entity/Q224293,057049
http://www.wikidata.org/entity/Q224297,057050
http://www.wikidata.org/entity/Q224300,057051
http://www.wikidata.org/entity/Q224302,057052
http://www.wikidata.org/entity/Q224316,057053
http://www.wikidata.org/entity/Q224320,057054
http://www.wikidata.org/entity/Q224323,057055
http://www.wikidata.org/entity/Q224328,057056
http://www.wikidata.org/entity/Q224333,057057
http://www.wikidata.org/entity/Q224336,057058
http://www.wikidata.org/entity/Q13396,057059
http://www.wikidata.org/entity/Q224405,057060
http://www.wikidata.org/entity/Q224439,057061
http://www.wikidata.org/entity/Q224430,057062
http://www.wikidata.org/entity/Q224487,057063
http://www.wikidata.org/entity/Q224521,057064
http://www.wikidata.org/entity/Q224555,057065
http://www.wikidata.org/entity/Q224587,057066
http://www.wikidata.org/entity/Q224627,057067
http://www.wikidata.org/entity/Q224671,057068
http://www.wikidata.org/entity/Q224697,057069
http://www.wikidata.org/entity/Q224692,057070
http://www.wikidata.org/entity/Q224705,057071
http://www.wikidata.org/entity/Q224713,057072
http://www.wikidata.org/entity/Q224719,057073
http://www.wikidata.org/entity/Q239180,058001
http://www.wikidata.org/entity/Q241659,058002
http://www.wikidata.org/entity/Q191115,058003
http://www.wikidata.org/entity/Q241680,058004
http://www.wikidata.org/entity/Q241693,058005
http://www.wikidata.org/entity/Q241708,058006
http://www.wikidata.org/entity/Q241717,058007
http://www.wikidata.org/entity/Q241725,058008
http://www.wikidata.org/entity/Q241744,058009
http://www.wikidata.org/entity/Q241758,058010
http://www.wikidata.org/entity/Q241770,058011
http://www.wikidata.org/entity/Q241780,058012
http://www.wikidata.org/entity/Q241791,058013
http://www.wikidata.org/entity/Q241899,058014
http://www.wikidata.org/entity/Q241911,058015
http://www.wikidata.org/entity/Q241922,058016
http://www.wikidata.org/entity/Q241931,058017
http://www.wikidata.org/entity/Q241968,058018
http://www.wikidata.org/entity/Q241990,058019
http://www.wikidata.org/entity/Q242000,058020
http://www.wikidata.org/entity/Q242007,058021
http://www.wikidata.org/entity/Q242105,058022
http://www.wikidata.org/entity/Q242114,058023
http://www.wikidata.org/entity/Q242126,058024
http://www.wikidata.org/entity/Q242120,058025
http://www.wikidata.org/entity/Q177726,058026
http://www.wikidata.org/entity/Q242139,058027
http://www.wikidata.org/entity/Q242133,058028
http://www.wikidata.org/entity/Q242505,058029
http://www.wikidata.org/entity/Q242521,058030
http://www.wikidata.org/entity/Q143674,058031
http://www.wikidata.org/entity/Q242533,058032
http://www.wikidata.org/entity/Q242539,058033
http://www.wikidata.org/entity/Q242553,058034
http://www.wikidata.org/entity/Q242558,058035
http://www.wikidata.org/entity/Q242618,058036
http://www.wikidata.org/entity/Q242622,058037
http://www.wikidata.org/entity/Q242645,058038
http://www.wikidata.org/entity/Q190963,058039
http://www.wikidata.org/entity/Q242661,058040
http://www.wikidata.org/entity/Q242668,058041
http://www.wikidata.org/entity/Q242675,058042
http://www.wikidata.org/entity/Q242683,058043
http://www.wikidata.org/entity/Q242692,058044
http://www.wikidata.org/entity/Q242698,058045
http://www.wikidata.org/entity/Q242703,058046
http://www.wikidata.org/entity/Q242720,058048
http://www.wikidata.org/entity/Q242779,058049
http://www.wikidata.org/entity/Q242793,058050
http://www.wikidata.org/entity/Q242844,058051
http://www.wikidata.org/entity/Q242870,058052
http://www.wikidata.org/entity/Q242878,058053
http://www.wikidata.org/entity/Q242893,058054
http://www.wikidata.org/entity/Q242901,058055
http://www.wikidata.org/entity/Q242917,058056
http://www.wikidata.org/entity/Q242926,058057
http://www.wikidata.org/entity/Q242935,058058
http://www.wikidata.org/entity/Q242942,058059
http://www.wikidata.org/entity/Q242954,058060
http://www.wikidata.org/entity/Q142195,058061
http://www.wikidata.org/entity/Q242980,058062
http://www.wikidata.org/entity/Q242990,058063
http://www.wikidata.org/entity/Q242965,058064
http://www.wikidata.org/entity/Q242998,058065
http://www.wikidata.org/entity/Q243008,058066
http://www.wikidata.org/entity/Q243015,058067
http://www.wikidata.org/entity/Q243022,058068
http://www.wikidata.org/entity/Q243094,058069
http://www.wikidata.org/entity/Q243101,058070
http://www.wikidata.org/entity/Q243109,058071
http://www.wikidata.org/entity/Q243116,058072
http://www.wikidata.org/entity/Q243128,058073
http://www.wikidata.org/entity/Q243133,058074
http://www.wikidata.org/entity/Q243143,058075
http://www.wikidata.org/entity/Q243148,058076
http://www.wikidata.org/entity/Q243152,058077
http://www.wikidata.org/entity/Q243168,058078
http://www.wikidata.org/entity/Q243172,058079
http://www.wikidata.org/entity/Q243182,058080
http://www.wikidata.org/entity/Q243188,058081
http://www.wikidata.org/entity/Q243195,058082
http://www.wikidata.org/entity/Q243199,058083
http://www.wikidata.org/entity/Q243207,058084
http://www.wikidata.org/entity/Q243220,058085
http://www.wikidata.org/entity/Q243228,058086
http://www.wikidata.org/entity/Q243236,058087
http://www.wikidata.org/entity/Q243210,058088
http://www.wikidata.org/entity/Q243216,058089
http://www.wikidata.org/entity/Q243243,058090
http://www.wikidata.org/entity/Q220,058091
http://www.wikidata.org/entity/Q243271,058092
http://www.wikidata.org/entity/Q243311,058093
http://www.wikidata.org/entity/Q243324,058094
http://www.wikidata.org/entity/Q243364,058095
http://www.wikidata.org/entity/Q243371,058096
http://www.wikidata.org/entity/Q243425,058097
http://www.wikidata.org/entity/Q243408,058098
http://www.wikidata.org/entity/Q243416,058099
http://www.wikidata.org/entity/Q243377,058100
http://www.wikidata.org/entity/Q243446,058101
http://www.wikidata.org/entity/Q243458,058102
http://www.wikidata.org/entity/Q243467,058103
http://www.wikidata.org/entity/Q159605,058104
http://www.wikidata.org/entity/Q243488,058105
http://www.wikidata.org/entity/Q243493,058106
http://www.wikidata.org/entity/Q243497,058107
http://www.wikidata.org/entity/Q243500,058108
http://www.wikidata.org/entity/Q243509,058109
http://www.wikidata.org/entity/Q243514,058110
http://www.wikidata.org/entity/Q189236,058111
http://www.wikidata.org/entity/Q243521,058112
http://www.wikidata.org/entity/Q243525,058113
http://www.wikidata.org/entity/Q140255,058114
http://www.wikidata.org/entity/Q242807,058115
http://www.wikidata.org/entity/Q242784,058116
http://www.wikidata.org/entity/Q241733,058117
http://www.wikidata.org/entity/Q242513,058118
http://www.wikidata.org/entity/Q243346,058119
http://www.wikidata.org/entity/Q19326,058120
http://www.wikidata.org/entity/Q242637,058122
http://www.wikidata.org/entity/Q128052,059001
http://www.wikidata.org/entity/Q128057,059002
http://www.wikidata.org/entity/Q128060,059003
http://www.wikidata.org/entity/Q128062,059004
http://www.wikidata.org/entity/Q128065,059005
http://www.wikidata.org/entity/Q128081,059006
http://www.wikidata.org/entity/Q128084,059007
http://www.wikidata.org/entity/Q128086,059008
http://www.wikidata.org/entity/Q128089,059009
http://www.wikidata.org/entity/Q128092,059010
http://www.wikidata.org/entity/Q13410,059011
http://www.wikidata.org/entity/Q128101,059012
http://www.wikidata.org/entity/Q128103,059013
http://www.wikidata.org/entity/Q128105,059014
http://www.wikidata.org/entity/Q128107,059015
http://www.wikidata.org/entity/Q128119,059016
http://www.wikidata.org/entity/Q128130,059017
http://www.wikidata.org/entity/Q128134,059018
http://www.wikidata.org/entity/Q128139,059019
http://www.wikidata.org/entity/Q128143,059020
http://www.wikidata.org/entity/Q128161,059021
http://www.wikidata.org/entity/Q128157,059022
http://www.wikidata.org/entity/Q128163,059023
http://www.wikidata.org/entity/Q128165,059024
http://www.wikidata.org/entity/Q128170,059025
http://www.wikidata.org/entity/Q128185,059026
http://www.wikidata.org/entity/Q128202,059027
http://www.wikidata.org/entity/Q128206,059028
http://www.wikidata.org/entity/Q128211,059029
